origin_domestic_price_area_code,origin_domestic_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
US68,Texas-South,KS,"Korea, Republic Of",NonPeak,$29.28,$31.29
US68,Texas-South,KS,"Korea, Republic Of",Peak,$34.55,$36.92
US68,Texas-South,KU,Kuwait,NonPeak,$30.90,$44.05
US68,Texas-South,KU,Kuwait,Peak,$36.46,$51.98
US68,Texas-South,NL,Netherlands,NonPeak,$15.28,$33.75
US68,Texas-South,NL,Netherlands,Peak,$18.03,$39.82
US68,Texas-South,NO,Norway,NonPeak,$16.05,$31.40
US68,Texas-South,NO,Norway,Peak,$18.94,$37.05
US68,Texas-South,PA,Paraguay,NonPeak,$16.80,$44.17
US68,Texas-South,PA,Paraguay,Peak,$19.82,$52.12
US68,Texas-South,PE,Peru,NonPeak,$17.57,$33.98
US68,Texas-South,PE,Peru,Peak,$20.73,$40.10
US68,Texas-South,PL,Poland,NonPeak,$18.33,$31.45
US68,Texas-South,PL,Poland,Peak,$21.63,$37.11
US68,Texas-South,PO,Portugal,NonPeak,$24.38,$44.28
US68,Texas-South,PO,Portugal,Peak,$28.77,$52.25
US68,Texas-South,PO01,Azores,NonPeak,$16.00,$34.11
US68,Texas-South,PO01,Azores,Peak,$18.88,$40.25
US68,Texas-South,QA,Qatar,NonPeak,$27.63,$31.63
US68,Texas-South,QA,Qatar,Peak,$32.60,$37.32
US68,Texas-South,RO,Romania,NonPeak,$29.28,$44.51
US68,Texas-South,RO,Romania,Peak,$34.55,$52.52
US68,Texas-South,RQ,Puerto Rico,NonPeak,$30.90,$34.33
US68,Texas-South,RQ,Puerto Rico,Peak,$36.46,$40.51
US68,Texas-South,SA,Saudi Arabia,NonPeak,$15.28,$31.74
US68,Texas-South,SA,Saudi Arabia,Peak,$18.03,$37.45
US68,Texas-South,SN,Singapore,NonPeak,$16.05,$44.62
US68,Texas-South,SN,Singapore,Peak,$18.94,$52.65
US68,Texas-South,SP,Spain,NonPeak,$16.80,$34.45
US68,Texas-South,SP,Spain,Peak,$19.82,$40.65
US68,Texas-South,TU,Turkey,NonPeak,$17.57,$31.91
US68,Texas-South,TU,Turkey,Peak,$20.73,$37.65
US68,Texas-South,UK,United Kingdom,NonPeak,$18.33,$44.74
US68,Texas-South,UK,United Kingdom,Peak,$21.63,$52.79
US68,Texas-South,US8030400,Alaska (Zone) IV,NonPeak,$24.38,$34.56
US68,Texas-South,US8030400,Alaska (Zone) IV,Peak,$28.77,$40.78
US68,Texas-South,US8050500,Alaska (Zone) III,NonPeak,$16.00,$32.09
US68,Texas-South,US8050500,Alaska (Zone) III,Peak,$18.88,$37.87
US68,Texas-South,US8101000,Alaska (Zone) I,NonPeak,$27.63,$44.91
US68,Texas-South,US8101000,Alaska (Zone) I,Peak,$32.60,$52.99
US68,Texas-South,US8190100,Alaska (Zone) II,NonPeak,$29.28,$34.74
US68,Texas-South,US8190100,Alaska (Zone) II,Peak,$34.55,$40.99
US68,Texas-South,US89,Hawaii,NonPeak,$30.90,$32.26
US68,Texas-South,US89,Hawaii,Peak,$36.46,$38.07
US68,Texas-South,UY,Uruguay,NonPeak,$15.28,$45.09
US68,Texas-South,UY,Uruguay,Peak,$18.03,$53.21
US68,Texas-South,VE,Venezuela,NonPeak,$16.05,$34.90
US68,Texas-South,VE,Venezuela,Peak,$18.94,$41.18
US70,Montana,AR,Argentina,NonPeak,$16.80,$32.44
US70,Montana,AR,Argentina,Peak,$19.82,$38.28
US70,Montana,AS11,New South Wales/Australian Capital Territory,NonPeak,$17.57,$43.94
US70,Montana,AS11,New South Wales/Australian Capital Territory,Peak,$20.73,$51.85
US70,Montana,AS21,Northern Territory,NonPeak,$18.33,$33.70
US70,Montana,AS21,Northern Territory,Peak,$21.63,$39.77
US70,Montana,BA,Bahrain,NonPeak,$24.38,$31.29
US70,Montana,BA,Bahrain,Peak,$28.77,$36.92
US70,Montana,BE,Belgium,NonPeak,$16.00,$44.05
US70,Montana,BE,Belgium,Peak,$18.88,$51.98
US70,Montana,BL,Bolivia,NonPeak,$27.63,$33.75
US70,Montana,BL,Bolivia,Peak,$32.60,$39.82
US70,Montana,BR,Brazil - Brazilia,NonPeak,$29.28,$31.40
US70,Montana,BR,Brazil - Brazilia,Peak,$34.55,$37.05
US70,Montana,CA10,Ontario,NonPeak,$30.90,$44.17
US70,Montana,CA10,Ontario,Peak,$36.46,$52.12
US70,Montana,CA20,Quebec,NonPeak,$15.28,$33.98
US70,Montana,CA20,Quebec,Peak,$18.03,$40.10
US70,Montana,CA30,Manitoba,NonPeak,$16.05,$31.45
US70,Montana,CA30,Manitoba,Peak,$18.94,$37.11
US70,Montana,CI,Chile,NonPeak,$16.80,$44.28
US70,Montana,CI,Chile,Peak,$19.82,$52.25
US70,Montana,CO,Colombia,NonPeak,$17.57,$34.11
US70,Montana,CO,Colombia,Peak,$20.73,$40.25
US70,Montana,CS,Costa Rica,NonPeak,$18.33,$31.63
US70,Montana,CS,Costa Rica,Peak,$21.63,$37.32
US70,Montana,EC,Ecuador,NonPeak,$24.38,$44.51
US70,Montana,EC,Ecuador,Peak,$28.77,$52.52
US70,Montana,ES,El Salvador,NonPeak,$16.00,$34.33
US70,Montana,ES,El Salvador,Peak,$18.88,$40.51
US70,Montana,GE,Germany,NonPeak,$27.63,$31.74
US70,Montana,GE,Germany,Peak,$32.60,$37.45
US70,Montana,GQ,Guam,NonPeak,$29.28,$44.62
US70,Montana,GQ,Guam,Peak,$34.55,$52.65
US70,Montana,GR,Greece,NonPeak,$30.90,$34.45
US70,Montana,GR,Greece,Peak,$36.46,$40.65
US70,Montana,GR29,Crete,NonPeak,$15.28,$31.91
US70,Montana,GR29,Crete,Peak,$18.03,$37.65
US70,Montana,GT,Guatemala,NonPeak,$16.05,$44.74
US70,Montana,GT,Guatemala,Peak,$18.94,$52.79
US70,Montana,HO,Honduras,NonPeak,$16.80,$34.56
US70,Montana,HO,Honduras,Peak,$19.82,$40.78
US70,Montana,HU,Hungary,NonPeak,$17.57,$32.09
US70,Montana,HU,Hungary,Peak,$20.73,$37.87
US70,Montana,IT,Italy,NonPeak,$18.33,$44.91
US70,Montana,IT,Italy,Peak,$21.63,$52.99
US70,Montana,IT10,Sicily,NonPeak,$24.38,$34.74
US70,Montana,IT10,Sicily,Peak,$28.77,$40.99
US70,Montana,JA01,Japan-Central,NonPeak,$16.00,$32.26
US70,Montana,JA01,Japan-Central,Peak,$18.88,$38.07
US70,Montana,JA02,Japan-South (Excludes Hokkaido),NonPeak,$27.63,$45.09
US70,Montana,JA02,Japan-South (Excludes Hokkaido),Peak,$32.60,$53.21
US70,Montana,JA03,Japan-North,NonPeak,$29.28,$34.90
US70,Montana,JA03,Japan-North,Peak,$34.55,$41.18
US70,Montana,JA96,Okinawa,NonPeak,$30.90,$32.44
US70,Montana,JA96,Okinawa,Peak,$36.46,$38.28
US70,Montana,KS,"Korea, Republic Of",NonPeak,$15.28,$43.94
US70,Montana,KS,"Korea, Republic Of",Peak,$18.03,$51.85
US70,Montana,KU,Kuwait,NonPeak,$16.05,$33.70
US70,Montana,KU,Kuwait,Peak,$18.94,$39.77
US70,Montana,NL,Netherlands,NonPeak,$16.80,$31.29
US70,Montana,NL,Netherlands,Peak,$19.82,$36.92
US70,Montana,NO,Norway,NonPeak,$17.57,$44.05
US70,Montana,NO,Norway,Peak,$20.73,$51.98
US70,Montana,PA,Paraguay,NonPeak,$18.33,$33.75
US70,Montana,PA,Paraguay,Peak,$21.63,$39.82
US70,Montana,PE,Peru,NonPeak,$24.38,$31.40
US70,Montana,PE,Peru,Peak,$28.77,$37.05
US70,Montana,PL,Poland,NonPeak,$16.00,$44.17
US70,Montana,PL,Poland,Peak,$18.88,$52.12
US70,Montana,PO,Portugal,NonPeak,$27.63,$33.98
US70,Montana,PO,Portugal,Peak,$32.60,$40.10
US70,Montana,PO01,Azores,NonPeak,$29.28,$31.45
US70,Montana,PO01,Azores,Peak,$34.55,$37.11
US70,Montana,QA,Qatar,NonPeak,$30.90,$44.28
US70,Montana,QA,Qatar,Peak,$36.46,$52.25
US70,Montana,RO,Romania,NonPeak,$15.28,$34.11
US70,Montana,RO,Romania,Peak,$18.03,$40.25
US70,Montana,RQ,Puerto Rico,NonPeak,$16.05,$31.63
US70,Montana,RQ,Puerto Rico,Peak,$18.94,$37.32
US70,Montana,SA,Saudi Arabia,NonPeak,$16.80,$44.51
US70,Montana,SA,Saudi Arabia,Peak,$19.82,$52.52
US70,Montana,SN,Singapore,NonPeak,$17.57,$34.33
US70,Montana,SN,Singapore,Peak,$20.73,$40.51
US70,Montana,SP,Spain,NonPeak,$18.33,$31.74
US70,Montana,SP,Spain,Peak,$21.63,$37.45
US70,Montana,TU,Turkey,NonPeak,$24.38,$44.62
US70,Montana,TU,Turkey,Peak,$28.77,$52.65
US70,Montana,UK,United Kingdom,NonPeak,$16.00,$34.45
US70,Montana,UK,United Kingdom,Peak,$18.88,$40.65
US70,Montana,US8030400,Alaska (Zone) IV,NonPeak,$27.63,$31.91
US70,Montana,US8030400,Alaska (Zone) IV,Peak,$32.60,$37.65
US70,Montana,US8050500,Alaska (Zone) III,NonPeak,$29.28,$44.74
US70,Montana,US8050500,Alaska (Zone) III,Peak,$34.55,$52.79
US70,Montana,US8101000,Alaska (Zone) I,NonPeak,$30.90,$34.56
US70,Montana,US8101000,Alaska (Zone) I,Peak,$36.46,$40.78
US70,Montana,US8190100,Alaska (Zone) II,NonPeak,$15.28,$32.09
US70,Montana,US8190100,Alaska (Zone) II,Peak,$18.03,$37.87
US70,Montana,US89,Hawaii,NonPeak,$16.05,$44.91
US70,Montana,US89,Hawaii,Peak,$18.94,$52.99
US70,Montana,UY,Uruguay,NonPeak,$16.80,$34.74
US70,Montana,UY,Uruguay,Peak,$19.82,$40.99
US70,Montana,VE,Venezuela,NonPeak,$17.57,$32.26
US70,Montana,VE,Venezuela,Peak,$20.73,$38.07
US72,Wyoming,AR,Argentina,NonPeak,$18.33,$45.09
US72,Wyoming,AR,Argentina,Peak,$21.63,$53.21
US72,Wyoming,AS11,New South Wales/Australian Capital Territory,NonPeak,$24.38,$34.90
US72,Wyoming,AS11,New South Wales/Australian Capital Territory,Peak,$28.77,$41.18
US72,Wyoming,AS21,Northern Territory,NonPeak,$16.00,$32.44
US72,Wyoming,AS21,Northern Territory,Peak,$18.88,$38.28
US72,Wyoming,BA,Bahrain,NonPeak,$27.63,$43.94
US72,Wyoming,BA,Bahrain,Peak,$32.60,$51.85
US72,Wyoming,BE,Belgium,NonPeak,$29.28,$33.70
US72,Wyoming,BE,Belgium,Peak,$34.55,$39.77
US72,Wyoming,BL,Bolivia,NonPeak,$30.90,$31.29
US72,Wyoming,BL,Bolivia,Peak,$36.46,$36.92
US72,Wyoming,BR,Brazil - Brazilia,NonPeak,$15.28,$44.05
US72,Wyoming,BR,Brazil - Brazilia,Peak,$18.03,$51.98
US72,Wyoming,CA10,Ontario,NonPeak,$16.05,$33.75
US72,Wyoming,CA10,Ontario,Peak,$18.94,$39.82
US72,Wyoming,CA20,Quebec,NonPeak,$16.80,$31.40
US72,Wyoming,CA20,Quebec,Peak,$19.82,$37.05
US72,Wyoming,CA30,Manitoba,NonPeak,$17.57,$44.17
US72,Wyoming,CA30,Manitoba,Peak,$20.73,$52.12
US72,Wyoming,CI,Chile,NonPeak,$18.33,$33.98
US72,Wyoming,CI,Chile,Peak,$21.63,$40.10
US72,Wyoming,CO,Colombia,NonPeak,$24.38,$31.45
US72,Wyoming,CO,Colombia,Peak,$28.77,$37.11
US72,Wyoming,CS,Costa Rica,NonPeak,$16.00,$44.28
US72,Wyoming,CS,Costa Rica,Peak,$18.88,$52.25
US72,Wyoming,EC,Ecuador,NonPeak,$27.63,$34.11
US72,Wyoming,EC,Ecuador,Peak,$32.60,$40.25
US72,Wyoming,ES,El Salvador,NonPeak,$29.28,$31.63
US72,Wyoming,ES,El Salvador,Peak,$34.55,$37.32
US72,Wyoming,GE,Germany,NonPeak,$30.90,$44.51
US72,Wyoming,GE,Germany,Peak,$36.46,$52.52
US72,Wyoming,GQ,Guam,NonPeak,$15.28,$34.33
US72,Wyoming,GQ,Guam,Peak,$18.03,$40.51
US72,Wyoming,GR,Greece,NonPeak,$16.05,$31.74
US72,Wyoming,GR,Greece,Peak,$18.94,$37.45
US72,Wyoming,GR29,Crete,NonPeak,$16.80,$44.62
US72,Wyoming,GR29,Crete,Peak,$19.82,$52.65
US72,Wyoming,GT,Guatemala,NonPeak,$17.57,$34.45
US72,Wyoming,GT,Guatemala,Peak,$20.73,$40.65
US72,Wyoming,HO,Honduras,NonPeak,$18.33,$31.91
US72,Wyoming,HO,Honduras,Peak,$21.63,$37.65
US72,Wyoming,HU,Hungary,NonPeak,$24.38,$44.74
US72,Wyoming,HU,Hungary,Peak,$28.77,$52.79
US72,Wyoming,IT,Italy,NonPeak,$16.00,$34.56
US72,Wyoming,IT,Italy,Peak,$18.88,$40.78
US72,Wyoming,IT10,Sicily,NonPeak,$27.63,$32.09
US72,Wyoming,IT10,Sicily,Peak,$32.60,$37.87
US72,Wyoming,JA01,Japan-Central,NonPeak,$29.28,$44.91
US72,Wyoming,JA01,Japan-Central,Peak,$34.55,$52.99
US72,Wyoming,JA02,Japan-South (Excludes Hokkaido),NonPeak,$30.90,$34.74
US72,Wyoming,JA02,Japan-South (Excludes Hokkaido),Peak,$36.46,$40.99
US72,Wyoming,JA03,Japan-North,NonPeak,$15.28,$32.26
US72,Wyoming,JA03,Japan-North,Peak,$18.03,$38.07
US72,Wyoming,JA96,Okinawa,NonPeak,$16.05,$45.09
US72,Wyoming,JA96,Okinawa,Peak,$18.94,$53.21
US72,Wyoming,KS,"Korea, Republic Of",NonPeak,$16.80,$34.90
US72,Wyoming,KS,"Korea, Republic Of",Peak,$19.82,$41.18
US72,Wyoming,KU,Kuwait,NonPeak,$17.57,$32.44
US72,Wyoming,KU,Kuwait,Peak,$20.73,$38.28
US72,Wyoming,NL,Netherlands,NonPeak,$18.33,$43.94
US72,Wyoming,NL,Netherlands,Peak,$21.63,$51.85
US72,Wyoming,NO,Norway,NonPeak,$24.38,$33.70
US72,Wyoming,NO,Norway,Peak,$28.77,$39.77
US72,Wyoming,PA,Paraguay,NonPeak,$16.00,$31.29
US72,Wyoming,PA,Paraguay,Peak,$18.88,$36.92
US72,Wyoming,PE,Peru,NonPeak,$27.63,$44.05
US72,Wyoming,PE,Peru,Peak,$32.60,$51.98
US72,Wyoming,PL,Poland,NonPeak,$29.28,$33.75
US72,Wyoming,PL,Poland,Peak,$34.55,$39.82
US72,Wyoming,PO,Portugal,NonPeak,$30.90,$31.40
US72,Wyoming,PO,Portugal,Peak,$36.46,$37.05
US72,Wyoming,PO01,Azores,NonPeak,$15.28,$44.17
US72,Wyoming,PO01,Azores,Peak,$18.03,$52.12
US72,Wyoming,QA,Qatar,NonPeak,$16.05,$33.98
US72,Wyoming,QA,Qatar,Peak,$18.94,$40.10
US72,Wyoming,RO,Romania,NonPeak,$16.80,$31.45
US72,Wyoming,RO,Romania,Peak,$19.82,$37.11
US72,Wyoming,RQ,Puerto Rico,NonPeak,$17.57,$44.28
US72,Wyoming,RQ,Puerto Rico,Peak,$20.73,$52.25
US72,Wyoming,SA,Saudi Arabia,NonPeak,$18.33,$34.11
US72,Wyoming,SA,Saudi Arabia,Peak,$21.63,$40.25
US72,Wyoming,SN,Singapore,NonPeak,$24.38,$31.63
US72,Wyoming,SN,Singapore,Peak,$28.77,$37.32
US72,Wyoming,SP,Spain,NonPeak,$16.00,$44.51
US72,Wyoming,SP,Spain,Peak,$18.88,$52.52
US72,Wyoming,TU,Turkey,NonPeak,$27.63,$34.33
US72,Wyoming,TU,Turkey,Peak,$32.60,$40.51
US72,Wyoming,UK,United Kingdom,NonPeak,$29.28,$31.74
US72,Wyoming,UK,United Kingdom,Peak,$34.55,$37.45
US72,Wyoming,US8030400,Alaska (Zone) IV,NonPeak,$30.90,$44.62
US72,Wyoming,US8030400,Alaska (Zone) IV,Peak,$36.46,$52.65
US72,Wyoming,US8050500,Alaska (Zone) III,NonPeak,$15.28,$34.45
US72,Wyoming,US8050500,Alaska (Zone) III,Peak,$18.03,$40.65
US72,Wyoming,US8101000,Alaska (Zone) I,NonPeak,$16.05,$31.91
US72,Wyoming,US8101000,Alaska (Zone) I,Peak,$18.94,$37.65
US72,Wyoming,US8190100,Alaska (Zone) II,NonPeak,$16.80,$44.74
US72,Wyoming,US8190100,Alaska (Zone) II,Peak,$19.82,$52.79
US72,Wyoming,US89,Hawaii,NonPeak,$17.57,$34.56
US72,Wyoming,US89,Hawaii,Peak,$20.73,$40.78
US72,Wyoming,UY,Uruguay,NonPeak,$18.33,$32.09
US72,Wyoming,UY,Uruguay,Peak,$21.63,$37.87
US72,Wyoming,VE,Venezuela,NonPeak,$24.38,$44.91
US72,Wyoming,VE,Venezuela,Peak,$28.77,$52.99
US74,Colorado,AR,Argentina,NonPeak,$16.00,$34.74
US74,Colorado,AR,Argentina,Peak,$18.88,$40.99
US74,Colorado,AS11,New South Wales/Australian Capital Territory,NonPeak,$27.63,$32.26
US74,Colorado,AS11,New South Wales/Australian Capital Territory,Peak,$32.60,$38.07
US74,Colorado,AS21,Northern Territory,NonPeak,$29.28,$45.09
US74,Colorado,AS21,Northern Territory,Peak,$34.55,$53.21
US74,Colorado,BA,Bahrain,NonPeak,$30.90,$34.90
US74,Colorado,BA,Bahrain,Peak,$36.46,$41.18
US74,Colorado,BE,Belgium,NonPeak,$15.28,$32.44
US74,Colorado,BE,Belgium,Peak,$18.03,$38.28
US74,Colorado,BL,Bolivia,NonPeak,$16.05,$43.94
US74,Colorado,BL,Bolivia,Peak,$18.94,$51.85
US74,Colorado,BR,Brazil - Brazilia,NonPeak,$16.80,$33.70
US74,Colorado,BR,Brazil - Brazilia,Peak,$19.82,$39.77
US74,Colorado,CA10,Ontario,NonPeak,$17.57,$31.29
US74,Colorado,CA10,Ontario,Peak,$20.73,$36.92
US74,Colorado,CA20,Quebec,NonPeak,$18.33,$44.05
US74,Colorado,CA20,Quebec,Peak,$21.63,$51.98
US74,Colorado,CA30,Manitoba,NonPeak,$24.38,$33.75
US74,Colorado,CA30,Manitoba,Peak,$28.77,$39.82
US74,Colorado,CI,Chile,NonPeak,$16.00,$31.40
US74,Colorado,CI,Chile,Peak,$18.88,$37.05
US74,Colorado,CO,Colombia,NonPeak,$27.63,$44.17
US74,Colorado,CO,Colombia,Peak,$32.60,$52.12
US74,Colorado,CS,Costa Rica,NonPeak,$29.28,$33.98
US74,Colorado,CS,Costa Rica,Peak,$34.55,$40.10
US74,Colorado,EC,Ecuador,NonPeak,$30.90,$31.45
US74,Colorado,EC,Ecuador,Peak,$36.46,$37.11
US74,Colorado,ES,El Salvador,NonPeak,$15.28,$44.28
US74,Colorado,ES,El Salvador,Peak,$18.03,$52.25
US74,Colorado,GE,Germany,NonPeak,$16.05,$34.11
US74,Colorado,GE,Germany,Peak,$18.94,$40.25
US74,Colorado,GQ,Guam,NonPeak,$16.80,$31.63
US74,Colorado,GQ,Guam,Peak,$19.82,$37.32
US74,Colorado,GR,Greece,NonPeak,$17.57,$44.51
US74,Colorado,GR,Greece,Peak,$20.73,$52.52
US74,Colorado,GR29,Crete,NonPeak,$18.33,$34.33
US74,Colorado,GR29,Crete,Peak,$21.63,$40.51
US74,Colorado,GT,Guatemala,NonPeak,$24.38,$31.74
US74,Colorado,GT,Guatemala,Peak,$28.77,$37.45
US74,Colorado,HO,Honduras,NonPeak,$16.00,$44.62
US74,Colorado,HO,Honduras,Peak,$18.88,$52.65
US74,Colorado,HU,Hungary,NonPeak,$27.63,$34.45
US74,Colorado,HU,Hungary,Peak,$32.60,$40.65
US74,Colorado,IT,Italy,NonPeak,$29.28,$31.91
US74,Colorado,IT,Italy,Peak,$34.55,$37.65
US74,Colorado,IT10,Sicily,NonPeak,$30.90,$44.74
US74,Colorado,IT10,Sicily,Peak,$36.46,$52.79
US74,Colorado,JA01,Japan-Central,NonPeak,$15.28,$34.56
US74,Colorado,JA01,Japan-Central,Peak,$18.03,$40.78
US74,Colorado,JA02,Japan-South (Excludes Hokkaido),NonPeak,$16.05,$32.09
US74,Colorado,JA02,Japan-South (Excludes Hokkaido),Peak,$18.94,$37.87
US74,Colorado,JA03,Japan-North,NonPeak,$16.80,$44.91
US74,Colorado,JA03,Japan-North,Peak,$19.82,$52.99
US74,Colorado,JA96,Okinawa,NonPeak,$17.57,$34.74
US74,Colorado,JA96,Okinawa,Peak,$20.73,$40.99
US74,Colorado,KS,"Korea, Republic Of",NonPeak,$18.33,$32.26
US74,Colorado,KS,"Korea, Republic Of",Peak,$21.63,$38.07
US74,Colorado,KU,Kuwait,NonPeak,$24.38,$45.09
US74,Colorado,KU,Kuwait,Peak,$28.77,$53.21
US74,Colorado,NL,Netherlands,NonPeak,$16.00,$34.90
US74,Colorado,NL,Netherlands,Peak,$18.88,$41.18
US74,Colorado,NO,Norway,NonPeak,$27.63,$32.44
US74,Colorado,NO,Norway,Peak,$32.60,$38.28
US74,Colorado,PA,Paraguay,NonPeak,$29.28,$43.94
US74,Colorado,PA,Paraguay,Peak,$34.55,$51.85
US74,Colorado,PE,Peru,NonPeak,$30.90,$33.70
US74,Colorado,PE,Peru,Peak,$36.46,$39.77
US74,Colorado,PL,Poland,NonPeak,$15.28,$31.29
US74,Colorado,PL,Poland,Peak,$18.03,$36.92
US74,Colorado,PO,Portugal,NonPeak,$16.05,$44.05
US74,Colorado,PO,Portugal,Peak,$18.94,$51.98
US74,Colorado,PO01,Azores,NonPeak,$16.80,$33.75
US74,Colorado,PO01,Azores,Peak,$19.82,$39.82
US74,Colorado,QA,Qatar,NonPeak,$17.57,$31.40
US74,Colorado,QA,Qatar,Peak,$20.73,$37.05
US74,Colorado,RO,Romania,NonPeak,$18.33,$44.17
US74,Colorado,RO,Romania,Peak,$21.63,$52.12
US74,Colorado,RQ,Puerto Rico,NonPeak,$24.38,$33.98
US74,Colorado,RQ,Puerto Rico,Peak,$28.77,$40.10
US74,Colorado,SA,Saudi Arabia,NonPeak,$16.00,$31.45
US74,Colorado,SA,Saudi Arabia,Peak,$18.88,$37.11
US74,Colorado,SN,Singapore,NonPeak,$27.63,$44.28
US74,Colorado,SN,Singapore,Peak,$32.60,$52.25
US74,Colorado,SP,Spain,NonPeak,$29.28,$34.11
US74,Colorado,SP,Spain,Peak,$34.55,$40.25
US74,Colorado,TU,Turkey,NonPeak,$30.90,$31.63
US74,Colorado,TU,Turkey,Peak,$36.46,$37.32
US74,Colorado,UK,United Kingdom,NonPeak,$15.28,$44.51
US74,Colorado,UK,United Kingdom,Peak,$18.03,$52.52
US74,Colorado,US8030400,Alaska (Zone) IV,NonPeak,$16.05,$34.33
US74,Colorado,US8030400,Alaska (Zone) IV,Peak,$18.94,$40.51
US74,Colorado,US8050500,Alaska (Zone) III,NonPeak,$16.80,$31.74
US74,Colorado,US8050500,Alaska (Zone) III,Peak,$19.82,$37.45
US74,Colorado,US8101000,Alaska (Zone) I,NonPeak,$17.57,$44.62
US74,Colorado,US8101000,Alaska (Zone) I,Peak,$20.73,$52.65
US74,Colorado,US8190100,Alaska (Zone) II,NonPeak,$18.33,$34.45
US74,Colorado,US8190100,Alaska (Zone) II,Peak,$21.63,$40.65
US74,Colorado,US89,Hawaii,NonPeak,$24.38,$31.91
US74,Colorado,US89,Hawaii,Peak,$28.77,$37.65
US74,Colorado,UY,Uruguay,NonPeak,$16.00,$44.74
US74,Colorado,UY,Uruguay,Peak,$18.88,$52.79
US74,Colorado,VE,Venezuela,NonPeak,$27.63,$34.56
US74,Colorado,VE,Venezuela,Peak,$32.60,$40.78
US76,Utah,AR,Argentina,NonPeak,$29.28,$32.09
US76,Utah,AR,Argentina,Peak,$34.55,$37.87
US76,Utah,AS11,New South Wales/Australian Capital Territory,NonPeak,$30.90,$44.91
US76,Utah,AS11,New South Wales/Australian Capital Territory,Peak,$36.46,$52.99
US76,Utah,AS21,Northern Territory,NonPeak,$15.28,$34.74
US76,Utah,AS21,Northern Territory,Peak,$18.03,$40.99
US76,Utah,BA,Bahrain,NonPeak,$16.05,$32.26
US76,Utah,BA,Bahrain,Peak,$18.94,$38.07
US76,Utah,BE,Belgium,NonPeak,$16.80,$45.09
US76,Utah,BE,Belgium,Peak,$19.82,$53.21
US76,Utah,BL,Bolivia,NonPeak,$17.57,$34.90
US76,Utah,BL,Bolivia,Peak,$20.73,$41.18
US76,Utah,BR,Brazil - Brazilia,NonPeak,$18.33,$32.44
US76,Utah,BR,Brazil - Brazilia,Peak,$21.63,$38.28
US76,Utah,CA10,Ontario,NonPeak,$24.38,$43.94
US76,Utah,CA10,Ontario,Peak,$28.77,$51.85
US76,Utah,CA20,Quebec,NonPeak,$16.00,$33.70
US76,Utah,CA20,Quebec,Peak,$18.88,$39.77
US76,Utah,CA30,Manitoba,NonPeak,$27.63,$31.29
US76,Utah,CA30,Manitoba,Peak,$32.60,$36.92
US76,Utah,CI,Chile,NonPeak,$29.28,$44.05
US76,Utah,CI,Chile,Peak,$34.55,$51.98
US76,Utah,CO,Colombia,NonPeak,$30.90,$33.75
US76,Utah,CO,Colombia,Peak,$36.46,$39.82
US76,Utah,CS,Costa Rica,NonPeak,$15.28,$31.40
US76,Utah,CS,Costa Rica,Peak,$18.03,$37.05
US76,Utah,EC,Ecuador,NonPeak,$16.05,$44.17
US76,Utah,EC,Ecuador,Peak,$18.94,$52.12
US76,Utah,ES,El Salvador,NonPeak,$16.80,$33.98
US76,Utah,ES,El Salvador,Peak,$19.82,$40.10
US76,Utah,GE,Germany,NonPeak,$17.57,$31.45
US76,Utah,GE,Germany,Peak,$20.73,$37.11
US76,Utah,GQ,Guam,NonPeak,$18.33,$44.28
US76,Utah,GQ,Guam,Peak,$21.63,$52.25
US76,Utah,GR,Greece,NonPeak,$24.38,$34.11
US76,Utah,GR,Greece,Peak,$28.77,$40.25
US76,Utah,GR29,Crete,NonPeak,$16.00,$31.63
US76,Utah,GR29,Crete,Peak,$18.88,$37.32
US76,Utah,GT,Guatemala,NonPeak,$27.63,$44.51
US76,Utah,GT,Guatemala,Peak,$32.60,$52.52
US76,Utah,HO,Honduras,NonPeak,$29.28,$34.33
US76,Utah,HO,Honduras,Peak,$34.55,$40.51
US76,Utah,HU,Hungary,NonPeak,$30.90,$31.74
US76,Utah,HU,Hungary,Peak,$36.46,$37.45
US76,Utah,IT,Italy,NonPeak,$15.28,$44.62
US76,Utah,IT,Italy,Peak,$18.03,$52.65
US76,Utah,IT10,Sicily,NonPeak,$16.05,$34.45
US76,Utah,IT10,Sicily,Peak,$18.94,$40.65
US76,Utah,JA01,Japan-Central,NonPeak,$16.80,$31.91
US76,Utah,JA01,Japan-Central,Peak,$19.82,$37.65
US76,Utah,JA02,Japan-South (Excludes Hokkaido),NonPeak,$17.57,$44.74
US76,Utah,JA02,Japan-South (Excludes Hokkaido),Peak,$20.73,$52.79
US76,Utah,JA03,Japan-North,NonPeak,$18.33,$34.56
US76,Utah,JA03,Japan-North,Peak,$21.63,$40.78
US76,Utah,JA96,Okinawa,NonPeak,$24.38,$32.09
US76,Utah,JA96,Okinawa,Peak,$28.77,$37.87
US76,Utah,KS,"Korea, Republic Of",NonPeak,$16.00,$44.91
US76,Utah,KS,"Korea, Republic Of",Peak,$18.88,$52.99
US76,Utah,KU,Kuwait,NonPeak,$27.63,$34.74
US76,Utah,KU,Kuwait,Peak,$32.60,$40.99
US76,Utah,NL,Netherlands,NonPeak,$29.28,$32.26
US76,Utah,NL,Netherlands,Peak,$34.55,$38.07
US76,Utah,NO,Norway,NonPeak,$30.90,$45.09
