origin_intl_price_area_id,origin_intl_price_area,destination_intl_price_area_id,destination_intl_price_area,season,hhg_shipping_linehaul_price,ub_price
SN,Singapore,PO01,Azores,NonPeak,$8.88,$16.89
SN,Singapore,PO01,Azores,Peak,$10.48,$19.93
SN,Singapore,QA,Qatar,NonPeak,$9.31,$11.66
SN,Singapore,QA,Qatar,Peak,$10.99,$13.76
SN,Singapore,RO,Romania,NonPeak,$9.77,$10.16
SN,Singapore,RO,Romania,Peak,$11.53,$11.99
SN,Singapore,RQ,Puerto Rico,NonPeak,$10.21,$16.98
SN,Singapore,RQ,Puerto Rico,Peak,$12.05,$20.04
SN,Singapore,SA,Saudi Arabia,NonPeak,$10.65,$11.75
SN,Singapore,SA,Saudi Arabia,Peak,$12.57,$13.86
SN,Singapore,SN,Singapore,NonPeak,$10.35,$10.25
SN,Singapore,SN,Singapore,Peak,$12.21,$12.09
SN,Singapore,SP,Spain,NonPeak,$10.83,$17.11
SN,Singapore,SP,Spain,Peak,$12.78,$20.19
SN,Singapore,TU,Turkey,NonPeak,$11.35,$11.86
SN,Singapore,TU,Turkey,Peak,$13.39,$13.99
SN,Singapore,UK,United Kingdom,NonPeak,$11.82,$10.37
SN,Singapore,UK,United Kingdom,Peak,$13.95,$12.24
SN,Singapore,US8030400,Alaska (Zone) IV,NonPeak,$8.88,$17.17
SN,Singapore,US8030400,Alaska (Zone) IV,Peak,$10.48,$20.26
SN,Singapore,US8050500,Alaska (Zone) III,NonPeak,$9.31,$10.50
SN,Singapore,US8050500,Alaska (Zone) III,Peak,$10.99,$12.39
SN,Singapore,US8101000,Alaska (Zone) I,NonPeak,$9.77,$17.59
SN,Singapore,US8101000,Alaska (Zone) I,Peak,$11.53,$20.76
SN,Singapore,US8190100,Alaska (Zone) II,NonPeak,$10.21,$12.03
SN,Singapore,US8190100,Alaska (Zone) II,Peak,$12.05,$14.20
SN,Singapore,US89,Hawaii,NonPeak,$10.65,$12.66
SN,Singapore,US89,Hawaii,Peak,$12.57,$14.94
SN,Singapore,UY,Uruguay,NonPeak,$10.35,$17.97
SN,Singapore,UY,Uruguay,Peak,$12.21,$21.20
SN,Singapore,VE,Venezuela,NonPeak,$10.83,$12.36
SN,Singapore,VE,Venezuela,Peak,$12.78,$14.58
SP,Spain,AR,Argentina,NonPeak,$11.35,$10.91
SP,Spain,AR,Argentina,Peak,$13.39,$12.87
SP,Spain,AS11,New South Wales/Australian Capital Territory,NonPeak,$11.82,$18.51
SP,Spain,AS11,New South Wales/Australian Capital Territory,Peak,$13.95,$21.84
SP,Spain,AS21,Northern Territory,NonPeak,$8.88,$12.70
SP,Spain,AS21,Northern Territory,Peak,$10.48,$14.99
SP,Spain,BA,Bahrain,NonPeak,$9.31,$11.24
SP,Spain,BA,Bahrain,Peak,$10.99,$13.26
SP,Spain,BE,Belgium,NonPeak,$9.77,$19.00
SP,Spain,BE,Belgium,Peak,$11.53,$22.42
SP,Spain,BL,Bolivia,NonPeak,$10.21,$12.99
SP,Spain,BL,Bolivia,Peak,$12.05,$15.33
SP,Spain,BR,Brazil - Brazilia,NonPeak,$10.65,$11.54
SP,Spain,BR,Brazil - Brazilia,Peak,$12.57,$13.62
SP,Spain,CA10,Ontario,NonPeak,$10.35,$16.89
SP,Spain,CA10,Ontario,Peak,$12.21,$19.93
SP,Spain,CA20,Quebec,NonPeak,$10.83,$11.66
SP,Spain,CA20,Quebec,Peak,$12.78,$13.76
SP,Spain,CA30,Manitoba,NonPeak,$11.35,$10.16
SP,Spain,CA30,Manitoba,Peak,$13.39,$11.99
SP,Spain,CI,Chile,NonPeak,$11.82,$16.98
SP,Spain,CI,Chile,Peak,$13.95,$20.04
SP,Spain,CO,Colombia,NonPeak,$8.88,$11.75
SP,Spain,CO,Colombia,Peak,$10.48,$13.86
SP,Spain,CS,Costa Rica,NonPeak,$9.31,$10.25
SP,Spain,CS,Costa Rica,Peak,$10.99,$12.09
SP,Spain,EC,Ecuador,NonPeak,$9.77,$17.11
SP,Spain,EC,Ecuador,Peak,$11.53,$20.19
SP,Spain,ES,El Salvador,NonPeak,$10.21,$11.86
SP,Spain,ES,El Salvador,Peak,$12.05,$13.99
SP,Spain,GE,Germany,NonPeak,$10.65,$10.37
SP,Spain,GE,Germany,Peak,$12.57,$12.24
SP,Spain,GQ,Guam,NonPeak,$10.35,$17.17
SP,Spain,GQ,Guam,Peak,$12.21,$20.26
SP,Spain,GR,Greece,NonPeak,$10.83,$10.50
SP,Spain,GR,Greece,Peak,$12.78,$12.39
SP,Spain,GR29,Crete,NonPeak,$11.35,$17.59
SP,Spain,GR29,Crete,Peak,$13.39,$20.76
SP,Spain,GT,Guatemala,NonPeak,$11.82,$12.03
SP,Spain,GT,Guatemala,Peak,$13.95,$14.20
SP,Spain,HO,Honduras,NonPeak,$8.88,$12.66
SP,Spain,HO,Honduras,Peak,$10.48,$14.94
SP,Spain,HU,Hungary,NonPeak,$9.31,$17.97
SP,Spain,HU,Hungary,Peak,$10.99,$21.20
SP,Spain,IT,Italy,NonPeak,$9.77,$12.36
SP,Spain,IT,Italy,Peak,$11.53,$14.58
SP,Spain,IT10,Sicily,NonPeak,$10.21,$10.91
SP,Spain,IT10,Sicily,Peak,$12.05,$12.87
SP,Spain,JA01,Japan-Central,NonPeak,$10.65,$18.51
SP,Spain,JA01,Japan-Central,Peak,$12.57,$21.84
SP,Spain,JA02,Japan-South (Excludes Hokkaido),NonPeak,$10.35,$12.70
SP,Spain,JA02,Japan-South (Excludes Hokkaido),Peak,$12.21,$14.99
SP,Spain,JA03,Japan-North,NonPeak,$10.83,$11.24
SP,Spain,JA03,Japan-North,Peak,$12.78,$13.26
SP,Spain,JA96,Okinawa,NonPeak,$11.35,$19.00
SP,Spain,JA96,Okinawa,Peak,$13.39,$22.42
SP,Spain,KS,"Korea, Republic Of",NonPeak,$11.82,$12.99
SP,Spain,KS,"Korea, Republic Of",Peak,$13.95,$15.33
SP,Spain,KU,Kuwait,NonPeak,$8.88,$11.54
SP,Spain,KU,Kuwait,Peak,$10.48,$13.62
SP,Spain,NL,Netherlands,NonPeak,$9.31,$16.89
SP,Spain,NL,Netherlands,Peak,$10.99,$19.93
SP,Spain,NO,Norway,NonPeak,$9.77,$11.66
SP,Spain,NO,Norway,Peak,$11.53,$13.76
SP,Spain,PA,Paraguay,NonPeak,$10.21,$10.16
SP,Spain,PA,Paraguay,Peak,$12.05,$11.99
SP,Spain,PE,Peru,NonPeak,$10.65,$16.98
SP,Spain,PE,Peru,Peak,$12.57,$20.04
SP,Spain,PL,Poland,NonPeak,$10.35,$11.75
SP,Spain,PL,Poland,Peak,$12.21,$13.86
SP,Spain,PO,Portugal,NonPeak,$10.83,$10.25
SP,Spain,PO,Portugal,Peak,$12.78,$12.09
SP,Spain,PO01,Azores,NonPeak,$11.35,$17.11
SP,Spain,PO01,Azores,Peak,$13.39,$20.19
SP,Spain,QA,Qatar,NonPeak,$11.82,$11.86
SP,Spain,QA,Qatar,Peak,$13.95,$13.99
SP,Spain,RO,Romania,NonPeak,$8.88,$10.37
SP,Spain,RO,Romania,Peak,$10.48,$12.24
SP,Spain,RQ,Puerto Rico,NonPeak,$9.31,$17.17
SP,Spain,RQ,Puerto Rico,Peak,$10.99,$20.26
SP,Spain,SA,Saudi Arabia,NonPeak,$9.77,$10.50
SP,Spain,SA,Saudi Arabia,Peak,$11.53,$12.39
SP,Spain,SN,Singapore,NonPeak,$10.21,$17.59
SP,Spain,SN,Singapore,Peak,$12.05,$20.76
SP,Spain,SP,Spain,NonPeak,$10.65,$12.03
SP,Spain,SP,Spain,Peak,$12.57,$14.20
SP,Spain,TU,Turkey,NonPeak,$10.35,$12.66
SP,Spain,TU,Turkey,Peak,$12.21,$14.94
SP,Spain,UK,United Kingdom,NonPeak,$10.83,$17.97
SP,Spain,UK,United Kingdom,Peak,$12.78,$21.20
SP,Spain,US8030400,Alaska (Zone) IV,NonPeak,$11.35,$12.36
SP,Spain,US8030400,Alaska (Zone) IV,Peak,$13.39,$14.58
SP,Spain,US8050500,Alaska (Zone) III,NonPeak,$11.82,$10.91
SP,Spain,US8050500,Alaska (Zone) III,Peak,$13.95,$12.87
SP,Spain,US8101000,Alaska (Zone) I,NonPeak,$8.88,$18.51
SP,Spain,US8101000,Alaska (Zone) I,Peak,$10.48,$21.84
SP,Spain,US8190100,Alaska (Zone) II,NonPeak,$9.31,$12.70
SP,Spain,US8190100,Alaska (Zone) II,Peak,$10.99,$14.99
SP,Spain,US89,Hawaii,NonPeak,$9.77,$11.24
SP,Spain,US89,Hawaii,Peak,$11.53,$13.26
SP,Spain,UY,Uruguay,NonPeak,$10.21,$19.00
SP,Spain,UY,Uruguay,Peak,$12.05,$22.42
SP,Spain,VE,Venezuela,NonPeak,$10.65,$12.99
SP,Spain,VE,Venezuela,Peak,$12.57,$15.33
TU,Turkey,AR,Argentina,NonPeak,$10.35,$11.54
TU,Turkey,AR,Argentina,Peak,$12.21,$13.62
TU,Turkey,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.83,$16.89
TU,Turkey,AS11,New South Wales/Australian Capital Territory,Peak,$12.78,$19.93
TU,Turkey,AS21,Northern Territory,NonPeak,$11.35,$11.66
TU,Turkey,AS21,Northern Territory,Peak,$13.39,$13.76
TU,Turkey,BA,Bahrain,NonPeak,$11.82,$10.16
TU,Turkey,BA,Bahrain,Peak,$13.95,$11.99
TU,Turkey,BE,Belgium,NonPeak,$8.88,$16.98
TU,Turkey,BE,Belgium,Peak,$10.48,$20.04
TU,Turkey,BL,Bolivia,NonPeak,$9.31,$11.75
TU,Turkey,BL,Bolivia,Peak,$10.99,$13.86
TU,Turkey,BR,Brazil - Brazilia,NonPeak,$9.77,$10.25
TU,Turkey,BR,Brazil - Brazilia,Peak,$11.53,$12.09
TU,Turkey,CA10,Ontario,NonPeak,$10.21,$17.11
TU,Turkey,CA10,Ontario,Peak,$12.05,$20.19
TU,Turkey,CA20,Quebec,NonPeak,$10.65,$11.86
TU,Turkey,CA20,Quebec,Peak,$12.57,$13.99
TU,Turkey,CA30,Manitoba,NonPeak,$10.35,$10.37
TU,Turkey,CA30,Manitoba,Peak,$12.21,$12.24
TU,Turkey,CI,Chile,NonPeak,$10.83,$17.17
TU,Turkey,CI,Chile,Peak,$12.78,$20.26
TU,Turkey,CO,Colombia,NonPeak,$11.35,$10.50
TU,Turkey,CO,Colombia,Peak,$13.39,$12.39
TU,Turkey,CS,Costa Rica,NonPeak,$11.82,$17.59
TU,Turkey,CS,Costa Rica,Peak,$13.95,$20.76
TU,Turkey,EC,Ecuador,NonPeak,$8.88,$12.03
TU,Turkey,EC,Ecuador,Peak,$10.48,$14.20
TU,Turkey,ES,El Salvador,NonPeak,$9.31,$12.66
TU,Turkey,ES,El Salvador,Peak,$10.99,$14.94
TU,Turkey,GE,Germany,NonPeak,$9.77,$17.97
TU,Turkey,GE,Germany,Peak,$11.53,$21.20
TU,Turkey,GQ,Guam,NonPeak,$10.21,$12.36
TU,Turkey,GQ,Guam,Peak,$12.05,$14.58
TU,Turkey,GR,Greece,NonPeak,$10.65,$10.91
TU,Turkey,GR,Greece,Peak,$12.57,$12.87
TU,Turkey,GR29,Crete,NonPeak,$10.35,$18.51
TU,Turkey,GR29,Crete,Peak,$12.21,$21.84
TU,Turkey,GT,Guatemala,NonPeak,$10.83,$12.70
TU,Turkey,GT,Guatemala,Peak,$12.78,$14.99
TU,Turkey,HO,Honduras,NonPeak,$11.35,$11.24
TU,Turkey,HO,Honduras,Peak,$13.39,$13.26
TU,Turkey,HU,Hungary,NonPeak,$11.82,$19.00
TU,Turkey,HU,Hungary,Peak,$13.95,$22.42
TU,Turkey,IT,Italy,NonPeak,$8.88,$12.99
TU,Turkey,IT,Italy,Peak,$10.48,$15.33
TU,Turkey,IT10,Sicily,NonPeak,$9.31,$11.54
TU,Turkey,IT10,Sicily,Peak,$10.99,$13.62
TU,Turkey,JA01,Japan-Central,NonPeak,$9.77,$16.89
TU,Turkey,JA01,Japan-Central,Peak,$11.53,$19.93
TU,Turkey,JA02,Japan-South (Excludes Hokkaido),NonPeak,$10.21,$11.66
TU,Turkey,JA02,Japan-South (Excludes Hokkaido),Peak,$12.05,$13.76
TU,Turkey,JA03,Japan-North,NonPeak,$10.65,$10.16
TU,Turkey,JA03,Japan-North,Peak,$12.57,$11.99
TU,Turkey,JA96,Okinawa,NonPeak,$10.35,$16.98
TU,Turkey,JA96,Okinawa,Peak,$12.21,$20.04
TU,Turkey,KS,"Korea, Republic Of",NonPeak,$10.83,$11.75
TU,Turkey,KS,"Korea, Republic Of",Peak,$12.78,$13.86
TU,Turkey,KU,Kuwait,NonPeak,$11.35,$10.25
TU,Turkey,KU,Kuwait,Peak,$13.39,$12.09
TU,Turkey,NL,Netherlands,NonPeak,$11.82,$17.11
TU,Turkey,NL,Netherlands,Peak,$13.95,$20.19
TU,Turkey,NO,Norway,NonPeak,$8.88,$11.86
TU,Turkey,NO,Norway,Peak,$10.48,$13.99
TU,Turkey,PA,Paraguay,NonPeak,$9.31,$10.37
TU,Turkey,PA,Paraguay,Peak,$10.99,$12.24
TU,Turkey,PE,Peru,NonPeak,$9.77,$17.17
TU,Turkey,PE,Peru,Peak,$11.53,$20.26
TU,Turkey,PL,Poland,NonPeak,$10.21,$10.50
TU,Turkey,PL,Poland,Peak,$12.05,$12.39
TU,Turkey,PO,Portugal,NonPeak,$10.65,$17.59
TU,Turkey,PO,Portugal,Peak,$12.57,$20.76
TU,Turkey,PO01,Azores,NonPeak,$10.35,$12.03
TU,Turkey,PO01,Azores,Peak,$12.21,$14.20
TU,Turkey,QA,Qatar,NonPeak,$10.83,$12.66
TU,Turkey,QA,Qatar,Peak,$12.78,$14.94
TU,Turkey,RO,Romania,NonPeak,$11.35,$17.97
TU,Turkey,RO,Romania,Peak,$13.39,$21.20
TU,Turkey,RQ,Puerto Rico,NonPeak,$11.82,$12.36
TU,Turkey,RQ,Puerto Rico,Peak,$13.95,$14.58
TU,Turkey,SA,Saudi Arabia,NonPeak,$8.88,$10.91
TU,Turkey,SA,Saudi Arabia,Peak,$10.48,$12.87
TU,Turkey,SN,Singapore,NonPeak,$9.31,$18.51
TU,Turkey,SN,Singapore,Peak,$10.99,$21.84
TU,Turkey,SP,Spain,NonPeak,$9.77,$12.70
TU,Turkey,SP,Spain,Peak,$11.53,$14.99
TU,Turkey,TU,Turkey,NonPeak,$10.21,$11.24
TU,Turkey,TU,Turkey,Peak,$12.05,$13.26
TU,Turkey,UK,United Kingdom,NonPeak,$10.65,$19.00
TU,Turkey,UK,United Kingdom,Peak,$12.57,$22.42
TU,Turkey,US8030400,Alaska (Zone) IV,NonPeak,$10.35,$12.99
TU,Turkey,US8030400,Alaska (Zone) IV,Peak,$12.21,$15.33
TU,Turkey,US8050500,Alaska (Zone) III,NonPeak,$10.83,$11.54
TU,Turkey,US8050500,Alaska (Zone) III,Peak,$12.78,$13.62
TU,Turkey,US8101000,Alaska (Zone) I,NonPeak,$11.35,$16.89
TU,Turkey,US8101000,Alaska (Zone) I,Peak,$13.39,$19.93
TU,Turkey,US8190100,Alaska (Zone) II,NonPeak,$11.82,$11.66
TU,Turkey,US8190100,Alaska (Zone) II,Peak,$13.95,$13.76
TU,Turkey,US89,Hawaii,NonPeak,$8.88,$10.16
TU,Turkey,US89,Hawaii,Peak,$10.48,$11.99
TU,Turkey,UY,Uruguay,NonPeak,$9.31,$16.98
TU,Turkey,UY,Uruguay,Peak,$10.99,$20.04
TU,Turkey,VE,Venezuela,NonPeak,$9.77,$11.75
TU,Turkey,VE,Venezuela,Peak,$11.53,$13.86
UK,United Kingdom,AR,Argentina,NonPeak,$10.21,$10.25
UK,United Kingdom,AR,Argentina,Peak,$12.05,$12.09
UK,United Kingdom,AS11,New South Wales/Australian Capital Territory,NonPeak,$10.65,$17.11
UK,United Kingdom,AS11,New South Wales/Australian Capital Territory,Peak,$12.57,$20.19
UK,United Kingdom,AS21,Northern Territory,NonPeak,$10.35,$11.86
UK,United Kingdom,AS21,Northern Territory,Peak,$12.21,$13.99
UK,United Kingdom,BA,Bahrain,NonPeak,$10.83,$10.37
UK,United Kingdom,BA,Bahrain,Peak,$12.78,$12.24
UK,United Kingdom,BE,Belgium,NonPeak,$11.35,$17.17
UK,United Kingdom,BE,Belgium,Peak,$13.39,$20.26
UK,United Kingdom,BL,Bolivia,NonPeak,$11.82,$10.50
UK,United Kingdom,BL,Bolivia,Peak,$13.95,$12.39
UK,United Kingdom,BR,Brazil - Brazilia,NonPeak,$8.88,$17.59
UK,United Kingdom,BR,Brazil - Brazilia,Peak,$10.48,$20.76
UK,United Kingdom,CA10,Ontario,NonPeak,$9.31,$12.03
UK,United Kingdom,CA10,Ontario,Peak,$10.99,$14.20
UK,United Kingdom,CA20,Quebec,NonPeak,$9.77,$12.66
UK,United Kingdom,CA20,Quebec,Peak,$11.53,$14.94
UK,United Kingdom,CA30,Manitoba,NonPeak,$10.21,$17.97
UK,United Kingdom,CA30,Manitoba,Peak,$12.05,$21.20
UK,United Kingdom,CI,Chile,NonPeak,$10.65,$12.36
UK,United Kingdom,CI,Chile,Peak,$12.57,$14.58
UK,United Kingdom,CO,Colombia,NonPeak,$10.35,$10.91
UK,United Kingdom,CO,Colombia,Peak,$12.21,$12.87
UK,United Kingdom,CS,Costa Rica,NonPeak,$10.83,$18.51
UK,United Kingdom,CS,Costa Rica,Peak,$12.78,$21.84
UK,United Kingdom,EC,Ecuador,NonPeak,$11.35,$12.70
UK,United Kingdom,EC,Ecuador,Peak,$13.39,$14.99
UK,United Kingdom,ES,El Salvador,NonPeak,$11.82,$11.24
UK,United Kingdom,ES,El Salvador,Peak,$13.95,$13.26
UK,United Kingdom,GE,Germany,NonPeak,$8.88,$19.00
UK,United Kingdom,GE,Germany,Peak,$10.48,$22.42
UK,United Kingdom,GQ,Guam,NonPeak,$9.31,$12.99
UK,United Kingdom,GQ,Guam,Peak,$10.99,$15.33
UK,United Kingdom,GR,Greece,NonPeak,$9.77,$11.54
UK,United Kingdom,GR,Greece,Peak,$11.53,$13.62
UK,United Kingdom,GR29,Crete,NonPeak,$10.21,$16.89
UK,United Kingdom,GR29,Crete,Peak,$12.05,$19.93
UK,United Kingdom,GT,Guatemala,NonPeak,$10.65,$11.66
UK,United Kingdom,GT,Guatemala,Peak,$12.57,$13.76
UK,United Kingdom,HO,Honduras,NonPeak,$10.35,$10.16
UK,United Kingdom,HO,Honduras,Peak,$12.21,$11.99
UK,United Kingdom,HU,Hungary,NonPeak,$10.83,$16.98
UK,United Kingdom,HU,Hungary,Peak,$12.78,$20.04
UK,United Kingdom,IT,Italy,NonPeak,$11.35,$11.75
UK,United Kingdom,IT,Italy,Peak,$13.39,$13.86
UK,United Kingdom,IT10,Sicily,NonPeak,$11.82,$10.25
UK,United Kingdom,IT10,Sicily,Peak,$13.95,$12.09
UK,United Kingdom,JA01,Japan-Central,NonPeak,$8.88,$17.11
UK,United Kingdom,JA01,Japan-Central,Peak,$10.48,$20.19
UK,United Kingdom,JA02,Japan-South (Excludes Hokkaido),NonPeak,$9.31,$11.86
UK,United Kingdom,JA02,Japan-South (Excludes Hokkaido),Peak,$10.99,$13.99
UK,United Kingdom,JA03,Japan-North,NonPeak,$9.77,$10.37
UK,United Kingdom,JA03,Japan-North,Peak,$11.53,$12.24
UK,United Kingdom,JA96,Okinawa,NonPeak,$10.21,$17.17
UK,United Kingdom,JA96,Okinawa,Peak,$12.05,$20.26
UK,United Kingdom,KS,"Korea, Republic Of",NonPeak,$10.65,$10.50
UK,United Kingdom,KS,"Korea, Republic Of",Peak,$12.57,$12.39
UK,United Kingdom,KU,Kuwait,NonPeak,$10.35,$17.59
UK,United Kingdom,KU,Kuwait,Peak,$12.21,$20.76
UK,United Kingdom,NL,Netherlands,NonPeak,$10.83,$12.03
UK,United Kingdom,NL,Netherlands,Peak,$12.78,$14.20
UK,United Kingdom,NO,Norway,NonPeak,$11.35,$12.66
UK,United Kingdom,NO,Norway,Peak,$13.39,$14.94
UK,United Kingdom,PA,Paraguay,NonPeak,$11.82,$17.97
UK,United Kingdom,PA,Paraguay,Peak,$13.95,$21.20
UK,United Kingdom,PE,Peru,NonPeak,$8.88,$12.36
UK,United Kingdom,PE,Peru,Peak,$10.48,$14.58
UK,United Kingdom,PL,Poland,NonPeak,$9.31,$10.91
UK,United Kingdom,PL,Poland,Peak,$10.99,$12.87
UK,United Kingdom,PO,Portugal,NonPeak,$9.77,$18.51
UK,United Kingdom,PO,Portugal,Peak,$11.53,$21.84
UK,United Kingdom,PO01,Azores,NonPeak,$10.21,$12.70
UK,United Kingdom,PO01,Azores,Peak,$12.05,$14.99
UK,United Kingdom,QA,Qatar,NonPeak,$10.65,$11.24
UK,United Kingdom,QA,Qatar,Peak,$12.57,$13.26
UK,United Kingdom,RO,Romania,NonPeak,$10.35,$19.00
UK,United Kingdom,RO,Romania,Peak,$12.21,$22.42
UK,United Kingdom,RQ,Puerto Rico,NonPeak,$10.83,$12.99
UK,United Kingdom,RQ,Puerto Rico,Peak,$12.78,$15.33
UK,United Kingdom,SA,Saudi Arabia,NonPeak,$11.35,$11.54
UK,United Kingdom,SA,Saudi Arabia,Peak,$13.39,$13.62
UK,United Kingdom,SN,Singapore,NonPeak,$11.82,$16.89
UK,United Kingdom,SN,Singapore,Peak,$13.95,$19.93
UK,United Kingdom,SP,Spain,NonPeak,$8.88,$11.66
UK,United Kingdom,SP,Spain,Peak,$10.48,$13.76
UK,United Kingdom,TU,Turkey,NonPeak,$9.31,$10.16
UK,United Kingdom,TU,Turkey,Peak,$10.99,$11.99
UK,United Kingdom,UK,United Kingdom,NonPeak,$9.77,$16.98
UK,United Kingdom,UK,United Kingdom,Peak,$11.53,$20.04
UK,United Kingdom,US8030400,Alaska (Zone) IV,NonPeak,$10.21,$11.75
UK,United Kingdom,US8030400,Alaska (Zone) IV,Peak,$12.05,$13.86
UK,United Kingdom,US8050500,Alaska (Zone) III,NonPeak,$10.65,$10.25
UK,United Kingdom,US8050500,Alaska (Zone) III,Peak,$12.57,$12.09
UK,United Kingdom,US8101000,Alaska (Zone) I,NonPeak,$10.35,$17.11
UK,United Kingdom,US8101000,Alaska (Zone) I,Peak,$12.21,$20.19
UK,United Kingdom,US8190100,Alaska (Zone) II,NonPeak,$10.83,$11.86
UK,United Kingdom,US8190100,Alaska (Zone) II,Peak,$12.78,$13.99
UK,United Kingdom,US89,Hawaii,NonPeak,$11.35,$10.37
UK,United Kingdom,US89,Hawaii,Peak,$13.39,$12.24
UK,United Kingdom,UY,Uruguay,NonPeak,$11.82,$17.17
UK,United Kingdom,UY,Uruguay,Peak,$13.95,$20.26
UK,United Kingdom,VE,Venezuela,NonPeak,$8.88,$10.50
UK,United Kingdom,VE,Venezuela,Peak,$10.48,$12.39
US8030400,Alaska (Zone) IV,AR,Argentina,NonPeak,$9.31,$17.59
US8030400,Alaska (Zone) IV,AR,Argentina,Peak,$10.99,$20.76
US8030400,Alaska (Zone) IV,AS11,New South Wales/Australian Capital Territory,NonPeak,$9.77,$12.03
US8030400,Alaska (Zone) IV,AS11,New South Wales/Australian Capital Territory,Peak,$11.53,$14.20
US8030400,Alaska (Zone) IV,AS21,Northern Territory,NonPeak,$10.21,$12.66
US8030400,Alaska (Zone) IV,AS21,Northern Territory,Peak,$12.05,$14.94
US8030400,Alaska (Zone) IV,BA,Bahrain,NonPeak,$10.65,$17.97
US8030400,Alaska (Zone) IV,BA,Bahrain,Peak,$12.57,$21.20
US8030400,Alaska (Zone) IV,BE,Belgium,NonPeak,$10.35,$12.36
US8030400,Alaska (Zone) IV,BE,Belgium,Peak,$12.21,$14.58
US8030400,Alaska (Zone) IV,BL,Bolivia,NonPeak,$10.83,$10.91
US8030400,Alaska (Zone) IV,BL,Bolivia,Peak,$12.78,$12.87
US8030400,Alaska (Zone) IV,BR,Brazil - Brazilia,NonPeak,$11.35,$18.51
US8030400,Alaska (Zone) IV,BR,Brazil - Brazilia,Peak,$13.39,$21.84
US8030400,Alaska (Zone) IV,CA10,Ontario,NonPeak,$11.82,$12.70
US8030400,Alaska (Zone) IV,CA10,Ontario,Peak,$13.95,$14.99
US8030400,Alaska (Zone) IV,CA20,Quebec,NonPeak,$8.88,$11.24
US8030400,Alaska (Zone) IV,CA20,Quebec,Peak,$10.48,$13.26
US8030400,Alaska (Zone) IV,CA30,Manitoba,NonPeak,$9.31,$19.00
US8030400,Alaska (Zone) IV,CA30,Manitoba,Peak,$10.99,$22.42
US8030400,Alaska (Zone) IV,CI,Chile,NonPeak,$9.77,$12.99
US8030400,Alaska (Zone) IV,CI,Chile,Peak,$11.53,$15.33
US8030400,Alaska (Zone) IV,CO,Colombia,NonPeak,$10.21,$11.54
US8030400,Alaska (Zone) IV,CO,Colombia,Peak,$12.05,$13.62
US8030400,Alaska (Zone) IV,CS,Costa Rica,NonPeak,$10.65,$16.89
US8030400,Alaska (Zone) IV,CS,Costa Rica,Peak,$12.57,$19.93
US8030400,Alaska (Zone) IV,EC,Ecuador,NonPeak,$10.35,$11.66
US8030400,Alaska (Zone) IV,EC,Ecuador,Peak,$12.21,$13.76
US8030400,Alaska (Zone) IV,ES,El Salvador,NonPeak,$10.83,$10.16
US8030400,Alaska (Zone) IV,ES,El Salvador,Peak,$12.78,$11.99
US8030400,Alaska (Zone) IV,GE,Germany,NonPeak,$11.35,$16.98
US8030400,Alaska (Zone) IV,GE,Germany,Peak,$13.39,$20.04
US8030400,Alaska (Zone) IV,GQ,Guam,NonPeak,$11.82,$11.75
US8030400,Alaska (Zone) IV,GQ,Guam,Peak,$13.95,$13.86
US8030400,Alaska (Zone) IV,GR,Greece,NonPeak,$8.88,$10.25
US8030400,Alaska (Zone) IV,GR,Greece,Peak,$10.48,$12.09
US8030400,Alaska (Zone) IV,GR29,Crete,NonPeak,$9.31,$17.11
US8030400,Alaska (Zone) IV,GR29,Crete,Peak,$10.99,$20.19
US8030400,Alaska (Zone) IV,GT,Guatemala,NonPeak,$9.77,$11.86
US8030400,Alaska (Zone) IV,GT,Guatemala,Peak,$11.53,$13.99
US8030400,Alaska (Zone) IV,HO,Honduras,NonPeak,$10.21,$10.37
US8030400,Alaska (Zone) IV,HO,Honduras,Peak,$12.05,$12.24
US8030400,Alaska (Zone) IV,HU,Hungary,NonPeak,$10.65,$17.17
US8030400,Alaska (Zone) IV,HU,Hungary,Peak,$12.57,$20.26
US8030400,Alaska (Zone) IV,IT,Italy,NonPeak,$10.35,$10.50
US8030400,Alaska (Zone) IV,IT,Italy,Peak,$12.21,$12.39
US8030400,Alaska (Zone) IV,IT10,Sicily,NonPeak,$10.83,$17.59
US8030400,Alaska (Zone) IV,IT10,Sicily,Peak,$12.78,$20.76
US8030400,Alaska (Zone) IV,JA01,Japan-Central,NonPeak,$11.35,$12.03
US8030400,Alaska (Zone) IV,JA01,Japan-Central,Peak,$13.39,$14.20
US8030400,Alaska (Zone) IV,JA02,Japan-South (Excludes Hokkaido),NonPeak,$11.82,$12.66
US8030400,Alaska (Zone) IV,JA02,Japan-South (Excludes Hokkaido),Peak,$13.95,$14.94
US8030400,Alaska (Zone) IV,JA03,Japan-North,NonPeak,$8.88,$17.97
US8030400,Alaska (Zone) IV,JA03,Japan-North,Peak,$10.48,$21.20
US8030400,Alaska (Zone) IV,JA96,Okinawa,NonPeak,$9.31,$12.36
US8030400,Alaska (Zone) IV,JA96,Okinawa,Peak,$10.99,$14.58
US8030400,Alaska (Zone) IV,KS,"Korea, Republic Of",NonPeak,$9.77,$10.91
US8030400,Alaska (Zone) IV,KS,"Korea, Republic Of",Peak,$11.53,$12.87
US8030400,Alaska (Zone) IV,KU,Kuwait,NonPeak,$10.21,$18.51
