origin_intl_price_area_id,origin_intl_price_area,destination_domestic_price_area_area,destination_domestic_price_area,season,hhg_shipping_linehaul_price,ub_price
SA,Saudi Arabia,US36,Indiana,Peak,$34.55,$37.05
SA,Saudi Arabia,US38,Illinois,NonPeak,$30.90,$44.17
SA,Saudi Arabia,US38,Illinois,Peak,$36.46,$52.12
SA,Saudi Arabia,US40,North Carolina,NonPeak,$15.28,$33.98
SA,Saudi Arabia,US40,North Carolina,Peak,$18.03,$40.10
SA,Saudi Arabia,US42,Tennessee,NonPeak,$16.05,$31.45
SA,Saudi Arabia,US42,Tennessee,Peak,$18.94,$37.11
SA,Saudi Arabia,US44,South Carolina,NonPeak,$16.80,$44.28
SA,Saudi Arabia,US44,South Carolina,Peak,$19.82,$52.25
SA,Saudi Arabia,US45,Georgia,NonPeak,$17.57,$34.11
SA,Saudi Arabia,US45,Georgia,Peak,$20.73,$40.25
SA,Saudi Arabia,US47,Alabama,NonPeak,$18.33,$31.63
SA,Saudi Arabia,US47,Alabama,Peak,$21.63,$37.32
SA,Saudi Arabia,US48,Mississippi,NonPeak,$24.38,$44.51
SA,Saudi Arabia,US48,Mississippi,Peak,$28.77,$52.52
SA,Saudi Arabia,US49,Florida-North,NonPeak,$16.00,$34.33
SA,Saudi Arabia,US49,Florida-North,Peak,$18.88,$40.51
SA,Saudi Arabia,US4964400,Florida-South,NonPeak,$27.63,$31.74
SA,Saudi Arabia,US4964400,Florida-South,Peak,$32.60,$37.45
SA,Saudi Arabia,US4965500,Florida Keys,NonPeak,$29.28,$44.62
SA,Saudi Arabia,US4965500,Florida Keys,Peak,$34.55,$52.65
SA,Saudi Arabia,US50,Minnesota,NonPeak,$30.90,$34.45
SA,Saudi Arabia,US50,Minnesota,Peak,$36.46,$40.65
SA,Saudi Arabia,US51,North Dakota,NonPeak,$15.28,$31.91
SA,Saudi Arabia,US51,North Dakota,Peak,$18.03,$37.65
SA,Saudi Arabia,US52,South Dakota,NonPeak,$16.05,$44.74
SA,Saudi Arabia,US52,South Dakota,Peak,$18.94,$52.79
SA,Saudi Arabia,US53,Iowa,NonPeak,$16.80,$34.56
SA,Saudi Arabia,US53,Iowa,Peak,$19.82,$40.78
SA,Saudi Arabia,US55,Nebraska,NonPeak,$17.57,$32.09
SA,Saudi Arabia,US55,Nebraska,Peak,$20.73,$37.87
SA,Saudi Arabia,US56,Missouri,NonPeak,$18.33,$44.91
SA,Saudi Arabia,US56,Missouri,Peak,$21.63,$52.99
SA,Saudi Arabia,US58,Kansas,NonPeak,$24.38,$34.74
SA,Saudi Arabia,US58,Kansas,Peak,$28.77,$40.99
SA,Saudi Arabia,US60,Arkansas,NonPeak,$16.00,$32.26
SA,Saudi Arabia,US60,Arkansas,Peak,$18.88,$38.07
SA,Saudi Arabia,US62,Oklahoma,NonPeak,$27.63,$45.09
SA,Saudi Arabia,US62,Oklahoma,Peak,$32.60,$53.21
SA,Saudi Arabia,US64,Louisiana,NonPeak,$29.28,$34.90
SA,Saudi Arabia,US64,Louisiana,Peak,$34.55,$41.18
SA,Saudi Arabia,US66,Texas-North,NonPeak,$30.90,$32.44
SA,Saudi Arabia,US66,Texas-North,Peak,$36.46,$38.28
SA,Saudi Arabia,US68,Texas-South,NonPeak,$15.28,$43.94
SA,Saudi Arabia,US68,Texas-South,Peak,$18.03,$51.85
SA,Saudi Arabia,US70,Montana,NonPeak,$16.05,$33.70
SA,Saudi Arabia,US70,Montana,Peak,$18.94,$39.77
SA,Saudi Arabia,US72,Wyoming,NonPeak,$16.80,$31.29
SA,Saudi Arabia,US72,Wyoming,Peak,$19.82,$36.92
SA,Saudi Arabia,US74,Colorado,NonPeak,$17.57,$44.05
SA,Saudi Arabia,US74,Colorado,Peak,$20.73,$51.98
SA,Saudi Arabia,US76,Utah,NonPeak,$18.33,$33.75
SA,Saudi Arabia,US76,Utah,Peak,$21.63,$39.82
SA,Saudi Arabia,US77,New Mexico,NonPeak,$24.38,$31.40
SA,Saudi Arabia,US77,New Mexico,Peak,$28.77,$37.05
SA,Saudi Arabia,US79,Arizona,NonPeak,$16.00,$44.17
SA,Saudi Arabia,US79,Arizona,Peak,$18.88,$52.12
SA,Saudi Arabia,US83,Idaho,NonPeak,$27.63,$33.98
SA,Saudi Arabia,US83,Idaho,Peak,$32.60,$40.10
SA,Saudi Arabia,US84,Washington,NonPeak,$29.28,$31.45
SA,Saudi Arabia,US84,Washington,Peak,$34.55,$37.11
SA,Saudi Arabia,US85,Oregon,NonPeak,$30.90,$44.28
SA,Saudi Arabia,US85,Oregon,Peak,$36.46,$52.25
SA,Saudi Arabia,US86,Nevada,NonPeak,$15.28,$34.11
SA,Saudi Arabia,US86,Nevada,Peak,$18.03,$40.25
SA,Saudi Arabia,US87,California-North,NonPeak,$16.05,$31.63
SA,Saudi Arabia,US87,California-North,Peak,$18.94,$37.32
SA,Saudi Arabia,US88,California-South,NonPeak,$16.80,$44.51
SA,Saudi Arabia,US88,California-South,Peak,$19.82,$52.52
SN,Singapore,US11,Maine,NonPeak,$17.57,$34.33
SN,Singapore,US11,Maine,Peak,$20.73,$40.51
SN,Singapore,US12,New Hampshire,NonPeak,$18.33,$31.74
SN,Singapore,US12,New Hampshire,Peak,$21.63,$37.45
SN,Singapore,US13,Vermont,NonPeak,$24.38,$44.62
SN,Singapore,US13,Vermont,Peak,$28.77,$52.65
SN,Singapore,US14,Massachusetts,NonPeak,$16.00,$34.45
SN,Singapore,US14,Massachusetts,Peak,$18.88,$40.65
SN,Singapore,US15,Rhode Island,NonPeak,$27.63,$31.91
SN,Singapore,US15,Rhode Island,Peak,$32.60,$37.65
SN,Singapore,US16,Connecticut,NonPeak,$29.28,$44.74
SN,Singapore,US16,Connecticut,Peak,$34.55,$52.79
SN,Singapore,US17,New York,NonPeak,$30.90,$34.56
SN,Singapore,US17,New York,Peak,$36.46,$40.78
SN,Singapore,US19,New Jersey,NonPeak,$15.28,$32.09
SN,Singapore,US19,New Jersey,Peak,$18.03,$37.87
SN,Singapore,US20,Pennsylvania,NonPeak,$16.05,$44.91
SN,Singapore,US20,Pennsylvania,Peak,$18.94,$52.99
SN,Singapore,US22,Delaware,NonPeak,$16.80,$34.74
SN,Singapore,US22,Delaware,Peak,$19.82,$40.99
SN,Singapore,US23,Maryland,NonPeak,$17.57,$32.26
SN,Singapore,US23,Maryland,Peak,$20.73,$38.07
SN,Singapore,US24,District Of Columbia,NonPeak,$18.33,$45.09
SN,Singapore,US24,District Of Columbia,Peak,$21.63,$53.21
SN,Singapore,US25,Virginia,NonPeak,$24.38,$34.90
SN,Singapore,US25,Virginia,Peak,$28.77,$41.18
SN,Singapore,US27,West Virginia,NonPeak,$16.00,$32.44
SN,Singapore,US27,West Virginia,Peak,$18.88,$38.28
SN,Singapore,US28,Kentucky,NonPeak,$27.63,$43.94
SN,Singapore,US28,Kentucky,Peak,$32.60,$51.85
SN,Singapore,US30,Michigan,NonPeak,$29.28,$33.70
SN,Singapore,US30,Michigan,Peak,$34.55,$39.77
SN,Singapore,US32,Wisconsin,NonPeak,$30.90,$31.29
SN,Singapore,US32,Wisconsin,Peak,$36.46,$36.92
SN,Singapore,US34,Ohio,NonPeak,$15.28,$44.05
SN,Singapore,US34,Ohio,Peak,$18.03,$51.98
SN,Singapore,US36,Indiana,NonPeak,$16.05,$33.75
SN,Singapore,US36,Indiana,Peak,$18.94,$39.82
SN,Singapore,US38,Illinois,NonPeak,$16.80,$31.40
SN,Singapore,US38,Illinois,Peak,$19.82,$37.05
SN,Singapore,US40,North Carolina,NonPeak,$17.57,$44.17
SN,Singapore,US40,North Carolina,Peak,$20.73,$52.12
SN,Singapore,US42,Tennessee,NonPeak,$18.33,$33.98
SN,Singapore,US42,Tennessee,Peak,$21.63,$40.10
SN,Singapore,US44,South Carolina,NonPeak,$24.38,$31.45
SN,Singapore,US44,South Carolina,Peak,$28.77,$37.11
SN,Singapore,US45,Georgia,NonPeak,$16.00,$44.28
SN,Singapore,US45,Georgia,Peak,$18.88,$52.25
SN,Singapore,US47,Alabama,NonPeak,$27.63,$34.11
SN,Singapore,US47,Alabama,Peak,$32.60,$40.25
SN,Singapore,US48,Mississippi,NonPeak,$29.28,$31.63
SN,Singapore,US48,Mississippi,Peak,$34.55,$37.32
SN,Singapore,US49,Florida-North,NonPeak,$30.90,$44.51
SN,Singapore,US49,Florida-North,Peak,$36.46,$52.52
SN,Singapore,US4964400,Florida-South,NonPeak,$15.28,$34.33
SN,Singapore,US4964400,Florida-South,Peak,$18.03,$40.51
SN,Singapore,US4965500,Florida Keys,NonPeak,$16.05,$31.74
SN,Singapore,US4965500,Florida Keys,Peak,$18.94,$37.45
SN,Singapore,US50,Minnesota,NonPeak,$16.80,$44.62
SN,Singapore,US50,Minnesota,Peak,$19.82,$52.65
SN,Singapore,US51,North Dakota,NonPeak,$17.57,$34.45
SN,Singapore,US51,North Dakota,Peak,$20.73,$40.65
SN,Singapore,US52,South Dakota,NonPeak,$18.33,$31.91
SN,Singapore,US52,South Dakota,Peak,$21.63,$37.65
SN,Singapore,US53,Iowa,NonPeak,$24.38,$44.74
SN,Singapore,US53,Iowa,Peak,$28.77,$52.79
SN,Singapore,US55,Nebraska,NonPeak,$16.00,$34.56
SN,Singapore,US55,Nebraska,Peak,$18.88,$40.78
SN,Singapore,US56,Missouri,NonPeak,$27.63,$32.09
SN,Singapore,US56,Missouri,Peak,$32.60,$37.87
SN,Singapore,US58,Kansas,NonPeak,$29.28,$44.91
SN,Singapore,US58,Kansas,Peak,$34.55,$52.99
SN,Singapore,US60,Arkansas,NonPeak,$30.90,$34.74
SN,Singapore,US60,Arkansas,Peak,$36.46,$40.99
SN,Singapore,US62,Oklahoma,NonPeak,$15.28,$32.26
SN,Singapore,US62,Oklahoma,Peak,$18.03,$38.07
SN,Singapore,US64,Louisiana,NonPeak,$16.05,$45.09
SN,Singapore,US64,Louisiana,Peak,$18.94,$53.21
SN,Singapore,US66,Texas-North,NonPeak,$16.80,$34.90
SN,Singapore,US66,Texas-North,Peak,$19.82,$41.18
SN,Singapore,US68,Texas-South,NonPeak,$17.57,$32.44
SN,Singapore,US68,Texas-South,Peak,$20.73,$38.28
SN,Singapore,US70,Montana,NonPeak,$18.33,$43.94
SN,Singapore,US70,Montana,Peak,$21.63,$51.85
SN,Singapore,US72,Wyoming,NonPeak,$24.38,$33.70
SN,Singapore,US72,Wyoming,Peak,$28.77,$39.77
SN,Singapore,US74,Colorado,NonPeak,$16.00,$31.29
SN,Singapore,US74,Colorado,Peak,$18.88,$36.92
SN,Singapore,US76,Utah,NonPeak,$27.63,$44.05
SN,Singapore,US76,Utah,Peak,$32.60,$51.98
SN,Singapore,US77,New Mexico,NonPeak,$29.28,$33.75
SN,Singapore,US77,New Mexico,Peak,$34.55,$39.82
SN,Singapore,US79,Arizona,NonPeak,$30.90,$31.40
SN,Singapore,US79,Arizona,Peak,$36.46,$37.05
SN,Singapore,US83,Idaho,NonPeak,$15.28,$44.17
SN,Singapore,US83,Idaho,Peak,$18.03,$52.12
SN,Singapore,US84,Washington,NonPeak,$16.05,$33.98
SN,Singapore,US84,Washington,Peak,$18.94,$40.10
SN,Singapore,US85,Oregon,NonPeak,$16.80,$31.45
SN,Singapore,US85,Oregon,Peak,$19.82,$37.11
SN,Singapore,US86,Nevada,NonPeak,$17.57,$44.28
SN,Singapore,US86,Nevada,Peak,$20.73,$52.25
SN,Singapore,US87,California-North,NonPeak,$18.33,$34.11
SN,Singapore,US87,California-North,Peak,$21.63,$40.25
SN,Singapore,US88,California-South,NonPeak,$24.38,$31.63
SN,Singapore,US88,California-South,Peak,$28.77,$37.32
SP,Spain,US11,Maine,NonPeak,$16.00,$44.51
SP,Spain,US11,Maine,Peak,$18.88,$52.52
SP,Spain,US12,New Hampshire,NonPeak,$27.63,$34.33
SP,Spain,US12,New Hampshire,Peak,$32.60,$40.51
SP,Spain,US13,Vermont,NonPeak,$29.28,$31.74
SP,Spain,US13,Vermont,Peak,$34.55,$37.45
SP,Spain,US14,Massachusetts,NonPeak,$30.90,$44.62
SP,Spain,US14,Massachusetts,Peak,$36.46,$52.65
SP,Spain,US15,Rhode Island,NonPeak,$15.28,$34.45
SP,Spain,US15,Rhode Island,Peak,$18.03,$40.65
SP,Spain,US16,Connecticut,NonPeak,$16.05,$31.91
SP,Spain,US16,Connecticut,Peak,$18.94,$37.65
SP,Spain,US17,New York,NonPeak,$16.80,$44.74
SP,Spain,US17,New York,Peak,$19.82,$52.79
SP,Spain,US19,New Jersey,NonPeak,$17.57,$34.56
SP,Spain,US19,New Jersey,Peak,$20.73,$40.78
SP,Spain,US20,Pennsylvania,NonPeak,$18.33,$32.09
SP,Spain,US20,Pennsylvania,Peak,$21.63,$37.87
SP,Spain,US22,Delaware,NonPeak,$24.38,$44.91
SP,Spain,US22,Delaware,Peak,$28.77,$52.99
SP,Spain,US23,Maryland,NonPeak,$16.00,$34.74
SP,Spain,US23,Maryland,Peak,$18.88,$40.99
SP,Spain,US24,District Of Columbia,NonPeak,$27.63,$32.26
SP,Spain,US24,District Of Columbia,Peak,$32.60,$38.07
SP,Spain,US25,Virginia,NonPeak,$29.28,$45.09
SP,Spain,US25,Virginia,Peak,$34.55,$53.21
SP,Spain,US27,West Virginia,NonPeak,$30.90,$34.90
SP,Spain,US27,West Virginia,Peak,$36.46,$41.18
SP,Spain,US28,Kentucky,NonPeak,$15.28,$32.44
SP,Spain,US28,Kentucky,Peak,$18.03,$38.28
SP,Spain,US30,Michigan,NonPeak,$16.05,$43.94
SP,Spain,US30,Michigan,Peak,$18.94,$51.85
SP,Spain,US32,Wisconsin,NonPeak,$16.80,$33.70
SP,Spain,US32,Wisconsin,Peak,$19.82,$39.77
SP,Spain,US34,Ohio,NonPeak,$17.57,$31.29
SP,Spain,US34,Ohio,Peak,$20.73,$36.92
SP,Spain,US36,Indiana,NonPeak,$18.33,$44.05
SP,Spain,US36,Indiana,Peak,$21.63,$51.98
SP,Spain,US38,Illinois,NonPeak,$24.38,$33.75
SP,Spain,US38,Illinois,Peak,$28.77,$39.82
SP,Spain,US40,North Carolina,NonPeak,$16.00,$31.40
SP,Spain,US40,North Carolina,Peak,$18.88,$37.05
SP,Spain,US42,Tennessee,NonPeak,$27.63,$44.17
SP,Spain,US42,Tennessee,Peak,$32.60,$52.12
SP,Spain,US44,South Carolina,NonPeak,$29.28,$33.98
SP,Spain,US44,South Carolina,Peak,$34.55,$40.10
SP,Spain,US45,Georgia,NonPeak,$30.90,$31.45
SP,Spain,US45,Georgia,Peak,$36.46,$37.11
SP,Spain,US47,Alabama,NonPeak,$15.28,$44.28
SP,Spain,US47,Alabama,Peak,$18.03,$52.25
SP,Spain,US48,Mississippi,NonPeak,$16.05,$34.11
SP,Spain,US48,Mississippi,Peak,$18.94,$40.25
SP,Spain,US49,Florida-North,NonPeak,$16.80,$31.63
SP,Spain,US49,Florida-North,Peak,$19.82,$37.32
SP,Spain,US4964400,Florida-South,NonPeak,$17.57,$44.51
SP,Spain,US4964400,Florida-South,Peak,$20.73,$52.52
SP,Spain,US4965500,Florida Keys,NonPeak,$18.33,$34.33
SP,Spain,US4965500,Florida Keys,Peak,$21.63,$40.51
SP,Spain,US50,Minnesota,NonPeak,$24.38,$31.74
SP,Spain,US50,Minnesota,Peak,$28.77,$37.45
SP,Spain,US51,North Dakota,NonPeak,$16.00,$44.62
SP,Spain,US51,North Dakota,Peak,$18.88,$52.65
SP,Spain,US52,South Dakota,NonPeak,$27.63,$34.45
SP,Spain,US52,South Dakota,Peak,$32.60,$40.65
SP,Spain,US53,Iowa,NonPeak,$29.28,$31.91
SP,Spain,US53,Iowa,Peak,$34.55,$37.65
SP,Spain,US55,Nebraska,NonPeak,$30.90,$44.74
SP,Spain,US55,Nebraska,Peak,$36.46,$52.79
SP,Spain,US56,Missouri,NonPeak,$15.28,$34.56
SP,Spain,US56,Missouri,Peak,$18.03,$40.78
SP,Spain,US58,Kansas,NonPeak,$16.05,$32.09
SP,Spain,US58,Kansas,Peak,$18.94,$37.87
SP,Spain,US60,Arkansas,NonPeak,$16.80,$44.91
SP,Spain,US60,Arkansas,Peak,$19.82,$52.99
SP,Spain,US62,Oklahoma,NonPeak,$17.57,$34.74
SP,Spain,US62,Oklahoma,Peak,$20.73,$40.99
SP,Spain,US64,Louisiana,NonPeak,$18.33,$32.26
SP,Spain,US64,Louisiana,Peak,$21.63,$38.07
SP,Spain,US66,Texas-North,NonPeak,$24.38,$45.09
SP,Spain,US66,Texas-North,Peak,$28.77,$53.21
SP,Spain,US68,Texas-South,NonPeak,$16.00,$34.90
SP,Spain,US68,Texas-South,Peak,$18.88,$41.18
SP,Spain,US70,Montana,NonPeak,$27.63,$32.44
SP,Spain,US70,Montana,Peak,$32.60,$38.28
SP,Spain,US72,Wyoming,NonPeak,$29.28,$43.94
SP,Spain,US72,Wyoming,Peak,$34.55,$51.85
SP,Spain,US74,Colorado,NonPeak,$30.90,$33.70
SP,Spain,US74,Colorado,Peak,$36.46,$39.77
SP,Spain,US76,Utah,NonPeak,$15.28,$31.29
SP,Spain,US76,Utah,Peak,$18.03,$36.92
SP,Spain,US77,New Mexico,NonPeak,$16.05,$44.05
SP,Spain,US77,New Mexico,Peak,$18.94,$51.98
SP,Spain,US79,Arizona,NonPeak,$16.80,$33.75
SP,Spain,US79,Arizona,Peak,$19.82,$39.82
SP,Spain,US83,Idaho,NonPeak,$17.57,$31.40
SP,Spain,US83,Idaho,Peak,$20.73,$37.05
SP,Spain,US84,Washington,NonPeak,$18.33,$44.17
SP,Spain,US84,Washington,Peak,$21.63,$52.12
SP,Spain,US85,Oregon,NonPeak,$24.38,$33.98
SP,Spain,US85,Oregon,Peak,$28.77,$40.10
SP,Spain,US86,Nevada,NonPeak,$16.00,$31.45
SP,Spain,US86,Nevada,Peak,$18.88,$37.11
SP,Spain,US87,California-North,NonPeak,$27.63,$44.28
SP,Spain,US87,California-North,Peak,$32.60,$52.25
SP,Spain,US88,California-South,NonPeak,$29.28,$34.11
SP,Spain,US88,California-South,Peak,$34.55,$40.25
TU,Turkey,US11,Maine,NonPeak,$30.90,$31.63
TU,Turkey,US11,Maine,Peak,$36.46,$37.32
TU,Turkey,US12,New Hampshire,NonPeak,$15.28,$44.51
TU,Turkey,US12,New Hampshire,Peak,$18.03,$52.52
TU,Turkey,US13,Vermont,NonPeak,$16.05,$34.33
TU,Turkey,US13,Vermont,Peak,$18.94,$40.51
TU,Turkey,US14,Massachusetts,NonPeak,$16.80,$31.74
TU,Turkey,US14,Massachusetts,Peak,$19.82,$37.45
TU,Turkey,US15,Rhode Island,NonPeak,$17.57,$44.62
TU,Turkey,US15,Rhode Island,Peak,$20.73,$52.65
TU,Turkey,US16,Connecticut,NonPeak,$18.33,$34.45
TU,Turkey,US16,Connecticut,Peak,$21.63,$40.65
TU,Turkey,US17,New York,NonPeak,$24.38,$31.91
TU,Turkey,US17,New York,Peak,$28.77,$37.65
TU,Turkey,US19,New Jersey,NonPeak,$16.00,$44.74
TU,Turkey,US19,New Jersey,Peak,$18.88,$52.79
TU,Turkey,US20,Pennsylvania,NonPeak,$27.63,$34.56
TU,Turkey,US20,Pennsylvania,Peak,$32.60,$40.78
TU,Turkey,US22,Delaware,NonPeak,$29.28,$32.09
TU,Turkey,US22,Delaware,Peak,$34.55,$37.87
TU,Turkey,US23,Maryland,NonPeak,$30.90,$44.91
TU,Turkey,US23,Maryland,Peak,$36.46,$52.99
TU,Turkey,US24,District Of Columbia,NonPeak,$15.28,$34.74
TU,Turkey,US24,District Of Columbia,Peak,$18.03,$40.99
TU,Turkey,US25,Virginia,NonPeak,$16.05,$32.26
TU,Turkey,US25,Virginia,Peak,$18.94,$38.07
TU,Turkey,US27,West Virginia,NonPeak,$16.80,$45.09
TU,Turkey,US27,West Virginia,Peak,$19.82,$53.21
TU,Turkey,US28,Kentucky,NonPeak,$17.57,$34.90
TU,Turkey,US28,Kentucky,Peak,$20.73,$41.18
TU,Turkey,US30,Michigan,NonPeak,$18.33,$32.44
TU,Turkey,US30,Michigan,Peak,$21.63,$38.28
TU,Turkey,US32,Wisconsin,NonPeak,$24.38,$43.94
TU,Turkey,US32,Wisconsin,Peak,$28.77,$51.85
TU,Turkey,US34,Ohio,NonPeak,$16.00,$33.70
TU,Turkey,US34,Ohio,Peak,$18.88,$39.77
TU,Turkey,US36,Indiana,NonPeak,$27.63,$31.29
TU,Turkey,US36,Indiana,Peak,$32.60,$36.92
TU,Turkey,US38,Illinois,NonPeak,$29.28,$44.05
TU,Turkey,US38,Illinois,Peak,$34.55,$51.98
TU,Turkey,US40,North Carolina,NonPeak,$30.90,$33.75
TU,Turkey,US40,North Carolina,Peak,$36.46,$39.82
TU,Turkey,US42,Tennessee,NonPeak,$15.28,$31.40
TU,Turkey,US42,Tennessee,Peak,$18.03,$37.05
TU,Turkey,US44,South Carolina,NonPeak,$16.05,$44.17
TU,Turkey,US44,South Carolina,Peak,$18.94,$52.12
TU,Turkey,US45,Georgia,NonPeak,$16.80,$33.98
TU,Turkey,US45,Georgia,Peak,$19.82,$40.10
TU,Turkey,US47,Alabama,NonPeak,$17.57,$31.45
TU,Turkey,US47,Alabama,Peak,$20.73,$37.11
TU,Turkey,US48,Mississippi,NonPeak,$18.33,$44.28
TU,Turkey,US48,Mississippi,Peak,$21.63,$52.25
TU,Turkey,US49,Florida-North,NonPeak,$24.38,$34.11
TU,Turkey,US49,Florida-North,Peak,$28.77,$40.25
TU,Turkey,US4964400,Florida-South,NonPeak,$16.00,$31.63
TU,Turkey,US4964400,Florida-South,Peak,$18.88,$37.32
TU,Turkey,US4965500,Florida Keys,NonPeak,$27.63,$44.51
TU,Turkey,US4965500,Florida Keys,Peak,$32.60,$52.52
TU,Turkey,US50,Minnesota,NonPeak,$29.28,$34.33
TU,Turkey,US50,Minnesota,Peak,$34.55,$40.51
TU,Turkey,US51,North Dakota,NonPeak,$30.90,$31.74
TU,Turkey,US51,North Dakota,Peak,$36.46,$37.45
TU,Turkey,US52,South Dakota,NonPeak,$15.28,$44.62
TU,Turkey,US52,South Dakota,Peak,$18.03,$52.65
TU,Turkey,US53,Iowa,NonPeak,$16.05,$34.45
TU,Turkey,US53,Iowa,Peak,$18.94,$40.65
TU,Turkey,US55,Nebraska,NonPeak,$16.80,$31.91
TU,Turkey,US55,Nebraska,Peak,$19.82,$37.65
TU,Turkey,US56,Missouri,NonPeak,$17.57,$44.74
TU,Turkey,US56,Missouri,Peak,$20.73,$52.79
TU,Turkey,US58,Kansas,NonPeak,$18.33,$34.56
TU,Turkey,US58,Kansas,Peak,$21.63,$40.78
TU,Turkey,US60,Arkansas,NonPeak,$24.38,$32.09
TU,Turkey,US60,Arkansas,Peak,$28.77,$37.87
TU,Turkey,US62,Oklahoma,NonPeak,$16.00,$44.91
TU,Turkey,US62,Oklahoma,Peak,$18.88,$52.99
TU,Turkey,US64,Louisiana,NonPeak,$27.63,$34.74
TU,Turkey,US64,Louisiana,Peak,$32.60,$40.99
TU,Turkey,US66,Texas-North,NonPeak,$29.28,$32.26
TU,Turkey,US66,Texas-North,Peak,$34.55,$38.07
TU,Turkey,US68,Texas-South,NonPeak,$30.90,$45.09
TU,Turkey,US68,Texas-South,Peak,$36.46,$53.21
TU,Turkey,US70,Montana,NonPeak,$15.28,$34.90
TU,Turkey,US70,Montana,Peak,$18.03,$41.18
TU,Turkey,US72,Wyoming,NonPeak,$16.05,$32.44
TU,Turkey,US72,Wyoming,Peak,$18.94,$38.28
TU,Turkey,US74,Colorado,NonPeak,$16.80,$43.94
TU,Turkey,US74,Colorado,Peak,$19.82,$51.85
TU,Turkey,US76,Utah,NonPeak,$17.57,$33.70
TU,Turkey,US76,Utah,Peak,$20.73,$39.77
TU,Turkey,US77,New Mexico,NonPeak,$18.33,$31.29
TU,Turkey,US77,New Mexico,Peak,$21.63,$36.92
TU,Turkey,US79,Arizona,NonPeak,$24.38,$44.05
TU,Turkey,US79,Arizona,Peak,$28.77,$51.98
TU,Turkey,US83,Idaho,NonPeak,$16.00,$33.75
TU,Turkey,US83,Idaho,Peak,$18.88,$39.82
TU,Turkey,US84,Washington,NonPeak,$27.63,$31.40
TU,Turkey,US84,Washington,Peak,$32.60,$37.05
TU,Turkey,US85,Oregon,NonPeak,$29.28,$44.17
TU,Turkey,US85,Oregon,Peak,$34.55,$52.12
TU,Turkey,US86,Nevada,NonPeak,$30.90,$33.98
TU,Turkey,US86,Nevada,Peak,$36.46,$40.10
TU,Turkey,US87,California-North,NonPeak,$15.28,$31.45
TU,Turkey,US87,California-North,Peak,$18.03,$37.11
TU,Turkey,US88,California-South,NonPeak,$16.05,$44.28
TU,Turkey,US88,California-South,Peak,$18.94,$52.25
UK,United Kingdom,US11,Maine,NonPeak,$16.80,$34.11
UK,United Kingdom,US11,Maine,Peak,$19.82,$40.25
UK,United Kingdom,US12,New Hampshire,NonPeak,$17.57,$31.63
UK,United Kingdom,US12,New Hampshire,Peak,$20.73,$37.32
UK,United Kingdom,US13,Vermont,NonPeak,$18.33,$44.51
UK,United Kingdom,US13,Vermont,Peak,$21.63,$52.52
UK,United Kingdom,US14,Massachusetts,NonPeak,$24.38,$34.33
UK,United Kingdom,US14,Massachusetts,Peak,$28.77,$40.51
UK,United Kingdom,US15,Rhode Island,NonPeak,$16.00,$31.74
UK,United Kingdom,US15,Rhode Island,Peak,$18.88,$37.45
UK,United Kingdom,US16,Connecticut,NonPeak,$27.63,$44.62
UK,United Kingdom,US16,Connecticut,Peak,$32.60,$52.65
UK,United Kingdom,US17,New York,NonPeak,$29.28,$34.45
UK,United Kingdom,US17,New York,Peak,$34.55,$40.65
UK,United Kingdom,US19,New Jersey,NonPeak,$30.90,$31.91
UK,United Kingdom,US19,New Jersey,Peak,$36.46,$37.65
UK,United Kingdom,US20,Pennsylvania,NonPeak,$15.28,$44.74
UK,United Kingdom,US20,Pennsylvania,Peak,$18.03,$52.79
UK,United Kingdom,US22,Delaware,NonPeak,$16.05,$34.56
UK,United Kingdom,US22,Delaware,Peak,$18.94,$40.78
UK,United Kingdom,US23,Maryland,NonPeak,$16.80,$32.09
UK,United Kingdom,US23,Maryland,Peak,$19.82,$37.87
UK,United Kingdom,US24,District Of Columbia,NonPeak,$17.57,$44.91
UK,United Kingdom,US24,District Of Columbia,Peak,$20.73,$52.99
UK,United Kingdom,US25,Virginia,NonPeak,$18.33,$34.74
UK,United Kingdom,US25,Virginia,Peak,$21.63,$40.99
UK,United Kingdom,US27,West Virginia,NonPeak,$24.38,$32.26
UK,United Kingdom,US27,West Virginia,Peak,$28.77,$38.07
UK,United Kingdom,US28,Kentucky,NonPeak,$16.00,$45.09
UK,United Kingdom,US28,Kentucky,Peak,$18.88,$53.21
UK,United Kingdom,US30,Michigan,NonPeak,$27.63,$34.90
UK,United Kingdom,US30,Michigan,Peak,$32.60,$41.18
UK,United Kingdom,US32,Wisconsin,NonPeak,$29.28,$32.44
UK,United Kingdom,US32,Wisconsin,Peak,$34.55,$38.28
UK,United Kingdom,US34,Ohio,NonPeak,$30.90,$43.94
UK,United Kingdom,US34,Ohio,Peak,$36.46,$51.85
UK,United Kingdom,US36,Indiana,NonPeak,$15.28,$33.70
UK,United Kingdom,US36,Indiana,Peak,$18.03,$39.77
UK,United Kingdom,US38,Illinois,NonPeak,$16.05,$31.29
UK,United Kingdom,US38,Illinois,Peak,$18.94,$36.92
UK,United Kingdom,US40,North Carolina,NonPeak,$16.80,$44.05
UK,United Kingdom,US40,North Carolina,Peak,$19.82,$51.98
UK,United Kingdom,US42,Tennessee,NonPeak,$17.57,$33.75
UK,United Kingdom,US42,Tennessee,Peak,$20.73,$39.82
UK,United Kingdom,US44,South Carolina,NonPeak,$18.33,$31.40
